service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Route 08 - Sissonville_#1_2016-02-08T10:09:02_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#1_2016-02-08T13:14:25_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_0645_Feb  8 2016  1:11:31:370PM_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 08 - Sissonville_0730_Feb  8 2016  4:43:56:297PM_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 08 - Sissonville_1743_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_1743_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_0630_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_0630_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_0630_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_0705_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_0805_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#0_2016-02-05T14:08:52_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#0_2016-02-05T14:09:36_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#0_2016-02-05T14:10:13_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#0_2016-02-08T17:13:16_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0729_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0745_Mar  7 2016  4:50:59:577AM_20170901_99991231_20170404_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0759_Feb 10 2016  2:29:09:087PM_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0759_Feb 10 2016  2:29:09:087PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0830_Mar  7 2016  5:26:46:777AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0906_Feb 10 2016  2:40:43:673PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_0910_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1103_20170901_99991231_20170404_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1119_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1141_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1141_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1221_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1315_Feb 28 2016 10:14:44:173PM_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1315_Feb 28 2016 10:14:44:173PM_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1409_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1441_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1709_Feb 28 2016 10:18:31:387PM_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1741_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1809_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1809_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1809_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1842_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1915_Mar  5 2016  4:48:32:757PM_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2211_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2215_Mar  2 2016  9:49:49:603AM_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2221_20170901_99991231_20170404_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2242_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2255_20170901_99991231_20170403_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2315_Mar 14 2016  3:04:20:407PM_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_659_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_659_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T10:10:08_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T10:13:44_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T13:13:44_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T13:14:25_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_0625_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_0625_Feb  8 2016  4:39:42:050PM_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_#0_2016-02-05T13:55:16_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_0705_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_659_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T10:09:01_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T10:09:01_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 08 - Sissonville_#0_2016-02-08T16:46:27_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 08 - Sissonville_0730_Feb  8 2016 10:08:12:263AM_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_#0_2016-02-05T13:20:04_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_#0_2016-02-05T13:52:37_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_#0_2016-02-05T13:53:05_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_#1_2016-02-05T13:55:58_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 10 - Northgate / Hillcrest_1630_Mar  2 2016 11:29:29:930PM_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#0_2016-02-05T14:01:25_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#0_2016-02-05T14:06:01_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#0_2016-02-05T14:06:01_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#0_2016-02-05T14:08:52_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#0_2016-02-05T14:08:52_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#1_2016-02-05T14:01:25_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#1_2016-02-05T14:02:51_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#1_2016-02-05T14:06:01_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#1_2016-02-05T14:06:01_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#1_2016-02-05T14:08:52_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#1_2016-02-05T14:08:52_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#1_2016-02-08T17:18:06_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 11 - Wertz Avenue_#2_2016-02-05T14:08:52_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#2_2016-02-05T14:10:13_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#2_2016-02-05T14:10:13_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_#2_2016-02-08T17:16:32_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 11 - Wertz Avenue_#3_2016-02-08T17:14:28_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 11 - Wertz Avenue_#3_2016-02-08T17:18:06_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 11 - Wertz Avenue_0610_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_0700_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 11 - Wertz Avenue_0700_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 13 - Beech Avenue_#0_2016-02-05T14:12:32_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 13 - Beech Avenue_#0_2016-02-05T14:12:32_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 13 - Beech Avenue_#0_2016-02-05T14:13:32_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 13 - Beech Avenue_#0_2016-02-05T14:17:03_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 13 - Beech Avenue_#0_2016-02-05T14:17:03_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 13 - Beech Avenue_#1_2016-02-05T14:14:00_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 13 - Beech Avenue_#1_2016-02-05T14:17:54_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 13 - Beech Avenue_#2_2016-02-05T14:12:33_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 13 - Beech Avenue_#2_2016-02-05T14:12:33_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 13 - Beech Avenue_#2_2016-02-05T14:17:54_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 13 - Beech Avenue_0700_Feb  5 2016  2:12:11:867PM_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1613_Mar  7 2016  6:30:39:947AM_20170901_99991231_20170404_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1619_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1804_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1858_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1909_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_1915_Mar  2 2016 11:02:01:533AM_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2009_Feb 28 2016 10:20:49:463PM_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_2045_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
