shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
South, 39.542610, -79.985630, 336, 9.91
South, 39.542400, -79.985790, 337, 9.92
South, 39.541930, -79.986200, 338, 9.96
South, 39.541520, -79.986620, 339, 10.00
South, 39.541360, -79.986800, 340, 10.01
South, 39.541150, -79.987070, 341, 10.03
South, 39.540690, -79.987760, 342, 10.08
South, 39.540550, -79.988020, 343, 10.10
South, 39.540450, -79.988180, 344, 10.11
South, 39.537990, -79.992690, 345, 10.40
South, 39.537740, -79.993100, 346, 10.43
South, 39.537660, -79.993250, 347, 10.44
South, 39.537430, -79.993600, 348, 10.47
South, 39.537130, -79.994000, 349, 10.50
South, 39.536970, -79.994190, 350, 10.51
South, 39.536560, -79.994610, 351, 10.55
South, 39.536000, -79.995050, 352, 10.59
South, 39.535710, -79.995230, 353, 10.61
South, 39.534940, -79.995650, 354, 10.67
South, 39.533430, -79.996410, 355, 10.78
South, 39.533050, -79.996640, 356, 10.81
South, 39.532900, -79.996750, 357, 10.82
South, 39.532500, -79.997090, 358, 10.86
South, 39.532400, -79.997190, 359, 10.87
South, 39.532030, -79.997620, 360, 10.90
South, 39.531810, -79.997920, 361, 10.92
South, 39.531610, -79.998240, 362, 10.94
South, 39.531520, -79.998400, 363, 10.95
South, 39.531230, -79.999000, 364, 10.99
South, 39.530920, -79.999860, 365, 11.04
South, 39.529750, -80.003390, 366, 11.25
South, 39.528850, -80.005970, 367, 11.40
South, 39.528590, -80.006540, 368, 11.43
South, 39.528180, -80.007220, 369, 11.48
South, 39.528060, -80.007400, 370, 11.49
South, 39.527740, -80.007820, 371, 11.53
South, 39.527290, -80.008290, 372, 11.57
South, 39.526930, -80.008600, 373, 11.59
South, 39.526560, -80.008850, 374, 11.62
South, 39.526160, -80.009090, 375, 11.65
South, 39.525940, -80.009210, 376, 11.67
South, 39.523320, -80.010290, 377, 11.86
South, 39.523060, -80.010410, 378, 11.88
South, 39.522700, -80.010600, 379, 11.91
South, 39.522520, -80.010710, 380, 11.92
South, 39.522220, -80.010940, 381, 11.94
South, 39.521990, -80.011140, 382, 11.96
South, 39.521700, -80.011440, 383, 11.99
South, 39.521470, -80.011720, 384, 12.01
South, 39.521380, -80.011860, 385, 12.02
South, 39.521240, -80.012040, 386, 12.03
South, 39.521090, -80.012280, 387, 12.05
South, 39.520840, -80.012740, 388, 12.08
South, 39.520640, -80.013200, 389, 12.11
South, 39.520560, -80.013410, 390, 12.12
South, 39.520370, -80.014050, 391, 12.16
South, 39.520320, -80.014300, 392, 12.17
South, 39.520220, -80.014930, 393, 12.21
South, 39.520200, -80.015150, 394, 12.22
South, 39.520180, -80.015630, 395, 12.24
South, 39.520190, -80.015860, 396, 12.26
South, 39.520190, -80.016050, 397, 12.27
South, 39.520220, -80.016520, 398, 12.29
