shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
R1_loop, 39.157920, -80.034940, 361, 7.41
R1_loop, 39.157920, -80.035010, 362, 7.41
R1_loop, 39.157920, -80.035090, 363, 7.42
R1_loop, 39.157910, -80.035170, 364, 7.42
R1_loop, 39.157900, -80.035240, 365, 7.43
R1_loop, 39.157880, -80.035320, 366, 7.43
R1_loop, 39.157860, -80.035420, 367, 7.44
R1_loop, 39.157830, -80.035530, 368, 7.44
R1_loop, 39.157770, -80.035690, 369, 7.45
R1_loop, 39.157700, -80.035850, 370, 7.46
R1_loop, 39.157600, -80.035950, 371, 7.47
R1_loop, 39.157490, -80.036030, 372, 7.48
R1_loop, 39.157360, -80.036100, 373, 7.49
R1_loop, 39.157180, -80.036180, 374, 7.50
R1_loop, 39.157070, -80.036270, 375, 7.51
R1_loop, 39.156960, -80.036380, 376, 7.52
R1_loop, 39.156900, -80.036520, 377, 7.53
R1_loop, 39.156860, -80.036710, 378, 7.54
R1_loop, 39.156830, -80.036920, 379, 7.55
R1_loop, 39.156820, -80.037190, 380, 7.57
R1_loop, 39.156820, -80.037380, 381, 7.58
R1_loop, 39.156830, -80.037590, 382, 7.59
R1_loop, 39.156860, -80.037790, 383, 7.60
R1_loop, 39.156920, -80.038040, 384, 7.61
R1_loop, 39.157000, -80.038200, 385, 7.62
R1_loop, 39.157100, -80.038290, 386, 7.63
R1_loop, 39.157180, -80.038350, 387, 7.64
R1_loop, 39.157260, -80.038420, 388, 7.64
R1_loop, 39.157310, -80.038510, 389, 7.65
R1_loop, 39.157330, -80.038570, 390, 7.65
R1_loop, 39.157330, -80.038630, 391, 7.66
R1_loop, 39.157330, -80.038700, 392, 7.66
R1_loop, 39.157320, -80.038760, 393, 7.66
R1_loop, 39.157290, -80.038850, 394, 7.67
R1_loop, 39.157260, -80.038920, 395, 7.67
R1_loop, 39.157220, -80.038980, 396, 7.68
R1_loop, 39.157160, -80.039070, 397, 7.68
R1_loop, 39.157040, -80.039260, 398, 7.70
R1_loop, 39.156980, -80.039350, 399, 7.70
R1_loop, 39.156880, -80.039520, 400, 7.72
R1_loop, 39.156830, -80.039650, 401, 7.72
R1_loop, 39.156730, -80.039670, 402, 7.73
R1_loop, 39.156540, -80.039730, 403, 7.74
R1_loop, 39.156400, -80.039730, 404, 7.75
R1_loop, 39.156230, -80.039720, 405, 7.77
R1_loop, 39.156050, -80.039700, 406, 7.78
R1_loop, 39.155890, -80.039680, 407, 7.79
R1_loop, 39.155720, -80.039690, 408, 7.80
R1_loop, 39.155530, -80.039740, 409, 7.81
R1_loop, 39.155300, -80.039770, 410, 7.83
R1_loop, 39.155090, -80.039780, 411, 7.84
R1_loop, 39.154750, -80.039700, 412, 7.87
R1_loop, 39.154660, -80.039720, 413, 7.87
R1_loop, 39.154590, -80.039740, 414, 7.88
R1_loop, 39.154530, -80.039780, 415, 7.88
R1_loop, 39.154380, -80.039910, 416, 7.90
R1_loop, 39.154260, -80.040060, 417, 7.91
R1_loop, 39.153870, -80.040570, 418, 7.95
R1_loop, 39.153110, -80.039280, 419, 8.03
R1_loop, 39.152940, -80.039450, 420, 8.05
R1_loop, 39.152450, -80.039930, 421, 8.09
R1_loop, 39.151930, -80.039120, 422, 8.15
R1_loop, 39.151530, -80.038410, 423, 8.19
R1_loop, 39.151280, -80.038020, 424, 8.22
R1_loop, 39.151130, -80.037710, 425, 8.24
R1_loop, 39.150790, -80.037120, 426, 8.28
R1_loop, 39.150110, -80.036930, 427, 8.33
R1_loop, 39.149480, -80.036730, 428, 8.37
R1_loop, 39.149200, -80.036680, 429, 8.39
R1_loop, 39.148790, -80.036550, 430, 8.42
R1_loop, 39.148410, -80.038550, 431, 8.53
R1_loop, 39.147880, -80.038690, 432, 8.57
R1_loop, 39.147690, -80.038740, 433, 8.58
R1_loop, 39.147670, -80.038640, 434, 8.59
R1_loop, 39.147650, -80.038400, 435, 8.60
R1_loop, 39.147660, -80.038240, 436, 8.61
R1_loop, 39.147690, -80.037860, 437, 8.63
R1_loop, 39.147710, -80.037480, 438, 8.65
R1_loop, 39.147700, -80.037480, 439, 8.65
R1_loop, 39.147290, -80.037350, 440, 8.68
R1_loop, 39.146530, -80.037190, 441, 8.73
R1_loop, 39.146670, -80.036360, 442, 8.78
R1_loop, 39.146710, -80.035940, 443, 8.80
R1_loop, 39.146770, -80.035470, 444, 8.83
R1_loop, 39.146590, -80.035300, 445, 8.84
R1_loop, 39.146200, -80.034910, 446, 8.88
R1_loop, 39.145710, -80.035680, 447, 8.93
R1_loop, 39.145570, -80.035910, 448, 8.95
R1_loop, 39.145490, -80.036040, 449, 8.96
R1_loop, 39.145430, -80.036140, 450, 8.96
R1_loop, 39.145390, -80.036220, 451, 8.97
R1_loop, 39.145350, -80.036320, 452, 8.97
R1_loop, 39.145300, -80.036460, 453, 8.98
R1_loop, 39.145280, -80.036520, 454, 8.99
R1_loop, 39.145240, -80.036710, 455, 9.00
R1_loop, 39.145220, -80.036790, 456, 9.00
R1_loop, 39.145220, -80.036790, 457, 9.00
R1_loop, 39.145240, -80.036710, 458, 9.00
R1_loop, 39.145280, -80.036520, 459, 9.02
R1_loop, 39.145300, -80.036460, 460, 9.02
R1_loop, 39.145350, -80.036320, 461, 9.03
R1_loop, 39.145390, -80.036220, 462, 9.03
R1_loop, 39.145430, -80.036140, 463, 9.04
R1_loop, 39.145490, -80.036040, 464, 9.05
R1_loop, 39.145570, -80.035910, 465, 9.05
R1_loop, 39.145710, -80.035680, 466, 9.07
R1_loop, 39.146200, -80.034910, 467, 9.12
R1_loop, 39.146590, -80.035300, 468, 9.16
R1_loop, 39.146770, -80.035470, 469, 9.17
R1_loop, 39.146710, -80.035940, 470, 9.20
R1_loop, 39.146670, -80.036360, 471, 9.22
R1_loop, 39.146530, -80.037190, 472, 9.27
R1_loop, 39.147290, -80.037350, 473, 9.32
R1_loop, 39.147710, -80.037480, 474, 9.35
R1_loop, 39.147690, -80.037860, 475, 9.37
R1_loop, 39.147660, -80.038240, 476, 9.39
R1_loop, 39.147650, -80.038400, 477, 9.40
R1_loop, 39.147670, -80.038640, 478, 9.41
R1_loop, 39.147690, -80.038740, 479, 9.42
R1_loop, 39.148410, -80.038550, 480, 9.47
R1_loop, 39.148790, -80.036550, 481, 9.58
R1_loop, 39.149200, -80.036680, 482, 9.61
R1_loop, 39.149480, -80.036730, 483, 9.63
R1_loop, 39.150110, -80.036930, 484, 9.67
R1_loop, 39.150790, -80.037120, 485, 9.72
R1_loop, 39.151130, -80.037710, 486, 9.76
R1_loop, 39.151280, -80.038020, 487, 9.78
R1_loop, 39.151530, -80.038410, 488, 9.81
R1_loop, 39.151930, -80.039120, 489, 9.85
R1_loop, 39.152450, -80.039930, 490, 9.91
R1_loop, 39.152940, -80.039450, 491, 9.95
