shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39304,-81.58849,161,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39431,-81.59083,162,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39465,-81.59139,163,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39473,-81.59149,164,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39478,-81.59157,165,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39503,-81.59186,166,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39514,-81.59197,167,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39541,-81.5922,168,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39558,-81.59232,169,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39589,-81.5925,170,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.3962,-81.59263,171,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.3964,-81.59269,172,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39676,-81.59275,173,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39687,-81.59275,174,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39698,-81.59276,175,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39742,-81.59272,176,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39752,-81.5927,177,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39773,-81.59264,178,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39817,-81.59248,179,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.40053,-81.59137,180,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.40104,-81.5911,181,
