shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65125,-79.98145,153,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65151,-79.98172,154,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65189,-79.98207,155,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6523,-79.98248,156,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65257,-79.98277,157,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65299,-79.98317,158,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65336,-79.98357,159,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65353,-79.98377,160,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65371,-79.98401,161,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65386,-79.98419,162,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65399,-79.98438,163,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65414,-79.98458,164,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65449,-79.98511,165,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65678,-79.98907,166,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65693,-79.9892,167,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65693,-79.98921,168,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65716,-79.98965,169,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65725,-79.98984,170,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65737,-79.99014,171,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65751,-79.99054,172,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65767,-79.99138,173,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65768,-79.99147,174,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65769,-79.99152,175,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6577,-79.99155,176,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65771,-79.99163,177,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65774,-79.99175,178,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65779,-79.99202,179,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65821,-79.99397,180,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65838,-79.99468,181,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65916,-79.99849,182,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65943,-79.99994,183,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65944,-80.00043,184,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65942,-80.00071,185,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65936,-80.00096,186,
