shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled,d_between_pts_mi,notes
4217,39.459170,-79.584160,1335,7.04,0.01,
4217,39.459140,-79.583910,1340,7.05,0.01,
4217,39.459060,-79.583710,1345,7.06,0.01,
4217,39.458890,-79.583500,1350,7.08,0.02,
4217,39.458600,-79.583160,1355,7.11,0.03,
4217,39.458390,-79.582890,1360,7.13,0.02,
4217,39.458080,-79.582350,1365,7.16,0.04,
4217,39.456600,-79.578770,1370,7.38,0.22,
4217,39.456460,-79.578290,1375,7.41,0.03,
4217,39.456370,-79.577780,1380,7.43,0.03,
4217,39.456290,-79.577270,1385,7.46,0.03,
4217,39.455620,-79.573260,1390,7.68,0.22,
4217,39.455490,-79.572310,1395,7.73,0.05,
4217,39.455710,-79.571220,1400,7.79,0.06,
4217,39.455880,-79.570690,1405,7.82,0.03,
4217,39.456250,-79.570030,1410,7.87,0.04,
4217,39.456620,-79.569400,1415,7.91,0.04,
4217,39.456810,-79.568970,1420,7.94,0.03,
4217,39.457050,-79.567870,1425,8.00,0.06,
4217,39.457680,-79.564750,1430,8.17,0.17,
4217,39.457760,-79.564430,1435,8.19,0.02,
4217,39.457920,-79.564100,1440,8.21,0.02,
4217,39.458850,-79.563010,1445,8.30,0.09,
4217,39.459250,-79.562650,1450,8.33,0.03,
4217,39.461580,-79.560970,1455,8.51,0.18,
4217,39.461870,-79.560710,1460,8.54,0.02,
4217,39.462000,-79.560500,1465,8.55,0.01,
4217,39.462020,-79.560370,1470,8.56,0.01,
4217,39.462020,-79.560250,1475,8.57,0.01,
4217,39.461990,-79.560160,1480,8.57,0.01,
4217,39.461960,-79.560080,1485,8.58,0.00,
4217,39.461920,-79.560020,1490,8.58,0.00,
4217,39.461890,-79.559960,1495,8.58,0.00,
4217,39.461850,-79.559920,1500,8.59,0.00,
4217,39.461770,-79.559850,1505,8.59,0.01,
4217,39.461660,-79.559780,1510,8.60,0.01,
4217,39.459820,-79.559130,1515,8.73,0.13,
4217,39.459080,-79.558850,1520,8.79,0.05,
4217,39.458950,-79.558790,1525,8.80,0.01,
4217,39.458820,-79.558720,1530,8.81,0.01,
4217,39.458660,-79.558640,1535,8.82,0.01,
4217,39.458530,-79.558550,1540,8.83,0.01,
4217,39.458230,-79.558280,1545,8.85,0.03,
4217,39.456820,-79.556910,1550,8.98,0.12,
4217,39.456370,-79.556500,1555,9.01,0.04,
4217,39.456230,-79.556370,1560,9.03,0.01,
4217,39.455540,-79.555960,1565,9.08,0.05,
4217,39.454880,-79.555540,1570,9.13,0.05,
4217,39.454500,-79.555340,1575,9.16,0.03,
4217,39.454100,-79.555050,1580,9.19,0.03,
4217,39.453970,-79.554960,1585,9.20,0.01,
4217,39.453700,-79.554690,1590,9.22,0.02,
4217,39.452900,-79.553530,1595,9.31,0.08,
4217,39.452570,-79.552820,1600,9.35,0.04,
4217,39.452460,-79.552600,1605,9.36,0.01,
4217,39.452280,-79.552300,1610,9.38,0.02,
4217,39.452080,-79.552070,1615,9.40,0.02,
4217,39.451250,-79.551380,1620,9.47,0.07,
4217,39.450350,-79.550710,1625,9.54,0.07,
4217,39.449330,-79.550060,1630,9.62,0.08,
4217,39.448980,-79.549780,1635,9.65,0.03,
4217,39.448840,-79.549670,1640,9.66,0.01,
4217,39.448100,-79.548750,1645,9.73,0.07,
4217,39.447530,-79.548200,1650,9.78,0.05,
4217,39.447010,-79.547710,1655,9.83,0.04,
4217,39.446310,-79.546980,1660,9.89,0.06,
4217,39.445840,-79.546520,1665,9.93,0.04,
4217,39.445720,-79.546390,1670,9.94,0.01,
4217,39.445080,-79.545580,1675,10.00,0.06,
4217,39.444730,-79.545200,1680,10.03,0.03,
4217,39.444450,-79.544830,1685,10.06,0.03,
4217,39.444150,-79.544310,1690,10.10,0.03,
4217,39.443880,-79.543730,1695,10.13,0.04,
4217,39.443670,-79.543310,1700,10.16,0.03,
4217,39.443610,-79.543170,1705,10.17,0.01,
4217,39.443560,-79.543050,1710,10.17,0.01,
4217,39.443520,-79.542920,1715,10.18,0.01,
4217,39.443500,-79.542800,1720,10.19,0.01,
4217,39.443480,-79.542710,1725,10.19,0.01,
4217,39.443470,-79.542610,1730,10.20,0.01,
4217,39.443470,-79.542510,1735,10.20,0.01,
4217,39.443470,-79.542390,1740,10.21,0.01,
4217,39.443480,-79.542230,1745,10.22,0.01,
4217,39.443500,-79.542100,1750,10.23,0.01,
4217,39.443520,-79.541990,1755,10.23,0.01,
4217,39.443540,-79.541900,1760,10.24,0.01,
4217,39.443560,-79.541830,1765,10.24,0.00,
4217,39.443600,-79.541730,1770,10.25,0.01,
4217,39.443680,-79.541530,1775,10.26,0.01,
4217,39.443800,-79.540890,1780,10.29,0.04,
4217,39.443770,-79.540620,1785,10.31,0.01,
4217,39.443600,-79.540090,1790,10.34,0.03,
4217,39.443430,-79.539570,1795,10.37,0.03,
4217,39.443230,-79.538980,1800,10.40,0.03,
4217,39.443040,-79.538380,1805,10.44,0.03,
4217,39.442920,-79.538040,1810,10.46,0.02,
4217,39.442230,-79.536040,1815,10.58,0.12,
4217,39.441800,-79.534470,1820,10.67,0.09,
4217,39.441480,-79.533410,1825,10.73,0.06,
4217,39.441320,-79.532890,1830,10.76,0.03,
4217,39.440970,-79.531960,1835,10.81,0.06,
4217,39.440650,-79.531090,1840,10.86,0.05,
4217,39.440270,-79.530220,1845,10.92,0.05,
4217,39.439290,-79.528210,1850,11.04,0.13,
4217,39.438010,-79.526170,1855,11.18,0.14,
4217,39.437770,-79.525790,1860,11.21,0.03,
4217,39.437510,-79.525400,1865,11.24,0.03,
4217,39.437010,-79.524580,1870,11.29,0.06,
4217,39.436900,-79.524370,1875,11.31,0.01,
4217,39.436800,-79.524120,1880,11.32,0.02,
4217,39.436640,-79.523580,1885,11.35,0.03,
4217,39.436250,-79.522060,1890,11.44,0.09,
4217,39.436050,-79.521190,1895,11.49,0.05,
4217,39.435980,-79.520810,1900,11.51,0.02,
4217,39.435960,-79.520680,1905,11.51,0.01,
4217,39.435930,-79.520430,1910,11.53,0.01,
4217,39.435940,-79.520190,1915,11.54,0.01,
4217,39.436040,-79.519380,1920,11.58,0.04,
4217,39.436130,-79.518690,1925,11.62,0.04,
4217,39.436140,-79.518610,1930,11.63,0.00,
4217,39.436160,-79.518530,1935,11.63,0.00,
4217,39.436190,-79.518460,1940,11.64,0.00,
4217,39.436210,-79.518410,1945,11.64,0.00,
4217,39.436230,-79.518370,1950,11.64,0.00,
4217,39.436330,-79.518220,1955,11.65,0.01,
4217,39.436610,-79.518030,1960,11.67,0.02,
4217,39.437060,-79.517760,1965,11.71,0.03,
4217,39.437120,-79.517700,1970,11.71,0.01,
4217,39.437150,-79.517670,1975,11.72,0.00,
4217,39.437180,-79.517610,1980,11.72,0.00,
4217,39.437200,-79.517560,1985,11.72,0.00,
4217,39.437320,-79.517230,1990,11.74,0.02,
4217,39.437520,-79.516320,1995,11.79,0.05,
4217,39.437570,-79.516120,2000,11.80,0.01,
4217,39.437620,-79.515800,2005,11.82,0.02,
4217,39.437640,-79.515680,2010,11.83,0.01,
4217,39.437650,-79.515540,2015,11.83,0.01,
4217,39.437650,-79.515420,2020,11.84,0.01,
4217,39.437530,-79.514170,2025,11.91,0.07,
4217,39.437360,-79.512860,2030,11.98,0.07,
4217,39.437310,-79.512590,2035,11.99,0.01,
4217,39.437260,-79.512400,2040,12.01,0.01,
4217,39.436180,-79.510140,2045,12.15,0.14,
4217,39.436000,-79.509760,2050,12.17,0.02,
4217,39.435920,-79.509580,2055,12.18,0.01,
4217,39.435830,-79.509300,2060,12.20,0.02,
4217,39.435780,-79.509000,2065,12.21,0.02,
4217,39.435640,-79.507450,2070,12.30,0.08,
4217,39.435340,-79.503710,2075,12.50,0.20,
4217,39.435320,-79.503470,2080,12.51,0.01,
4217,39.435280,-79.503240,2085,12.52,0.01,
4217,39.435240,-79.503060,2090,12.53,0.01,
4217,39.435170,-79.502840,2095,12.55,0.01,
4217,39.434750,-79.501820,2100,12.61,0.06,
4217,39.434690,-79.501670,2105,12.62,0.01,
4217,39.434630,-79.501490,2110,12.63,0.01,
4217,39.434610,-79.501390,2115,12.63,0.01,
4217,39.434610,-79.501260,2120,12.64,0.01,
4217,39.434620,-79.501120,2125,12.65,0.01,
4217,39.434640,-79.500990,2130,12.66,0.01,
4217,39.434680,-79.500800,2135,12.67,0.01,
4217,39.434780,-79.500340,2140,12.69,0.03,
4217,39.434870,-79.499980,2145,12.71,0.02,
4217,39.434880,-79.499850,2150,12.72,0.01,
4217,39.434880,-79.499700,2155,12.73,0.01,
4217,39.434860,-79.499590,2160,12.73,0.01,
4217,39.434820,-79.499350,2165,12.75,0.01,
4217,39.434660,-79.498690,2170,12.78,0.04,
4217,39.434430,-79.497860,2175,12.83,0.05,
4217,39.434320,-79.497640,2180,12.84,0.01,
4217,39.434250,-79.497510,2185,12.85,0.01,
4217,39.434130,-79.497380,2190,12.86,0.01,
4217,39.432860,-79.496110,2195,12.97,0.11,
4217,39.432250,-79.495690,2200,13.02,0.05,
4217,39.430790,-79.494670,2205,13.14,0.11,
4217,39.430710,-79.494620,2210,13.14,0.01,
4217,39.430640,-79.494590,2215,13.15,0.01,
4217,39.430510,-79.494560,2220,13.16,0.01,
4217,39.429560,-79.494420,2225,13.22,0.07,
4217,39.429370,-79.494400,2230,13.24,0.01,
4217,39.428400,-79.494480,2235,13.30,0.07,
4217,39.426750,-79.494530,2240,13.42,0.11,
4217,39.425920,-79.494540,2245,13.48,0.06,
4217,39.425610,-79.494520,2250,13.50,0.02,
4217,39.424070,-79.494290,2255,13.60,0.11,
4217,39.423880,-79.494270,2260,13.62,0.01,
4217,39.423690,-79.494250,2265,13.63,0.01,
4217,39.423540,-79.494230,2270,13.64,0.01,
4217,39.423360,-79.494190,2275,13.65,0.01,
4217,39.423270,-79.494180,2280,13.66,0.01,
4217,39.423160,-79.494140,2285,13.67,0.01,
4217,39.423050,-79.494090,2290,13.68,0.01,
4217,39.422780,-79.493880,2295,13.70,0.02,
4217,39.422470,-79.493410,2300,13.73,0.03,
4217,39.422330,-79.493520,2305,13.74,0.01,
4219,39.466930,-79.689570,0,0.00,0.00,
4219,39.467620,-79.689850,5,0.05,0.05,
4219,39.468280,-79.689870,10,0.10,0.05,
4219,39.469470,-79.689930,15,0.18,0.08,
4219,39.469690,-79.689930,20,0.19,0.02,
4219,39.470150,-79.690020,25,0.23,0.03,
4219,39.470440,-79.689980,30,0.25,0.02,
4219,39.470680,-79.689900,35,0.26,0.02,
4219,39.470830,-79.689820,40,0.27,0.01,
4219,39.471420,-79.689490,45,0.32,0.04,
4219,39.472030,-79.689190,50,0.36,0.05,
4219,39.472030,-79.688720,55,0.39,0.03,
4219,39.472020,-79.688100,60,0.42,0.03,
4219,39.472010,-79.687300,65,0.46,0.04,
4219,39.472010,-79.687240,70,0.47,0.00,
4219,39.472020,-79.688230,75,0.52,0.05,
4219,39.472020,-79.688100,80,0.53,0.01,
4219,39.472010,-79.687300,85,0.57,0.04,
4219,39.471990,-79.685510,90,0.67,0.10,
4219,39.471970,-79.683660,95,0.76,0.10,
4219,39.471940,-79.681460,100,0.88,0.12,
4219,39.471930,-79.680580,105,0.93,0.05,
4219,39.471950,-79.679050,110,1.01,0.08,
4219,39.471950,-79.678620,115,1.03,0.02,
4219,39.471940,-79.678180,120,1.06,0.02,
4219,39.471930,-79.678020,125,1.07,0.01,
4219,39.471900,-79.677930,130,1.07,0.01,
4219,39.471880,-79.677850,135,1.08,0.00,
4219,39.471740,-79.677550,140,1.09,0.02,
4219,39.471580,-79.677250,145,1.11,0.02,
4219,39.471390,-79.676890,150,1.14,0.02,
4219,39.470840,-79.676100,155,1.19,0.06,
4219,39.470460,-79.675550,160,1.23,0.04,
4219,39.470020,-79.674580,165,1.29,0.06,
4219,39.469520,-79.673210,170,1.37,0.08,
4219,39.469100,-79.672030,175,1.44,0.07,
4219,39.469000,-79.671770,180,1.46,0.02,
4219,39.468880,-79.671430,185,1.48,0.02,
4219,39.468420,-79.670120,190,1.56,0.08,
4219,39.468420,-79.670100,195,1.56,0.00,
4219,39.468320,-79.669810,200,1.57,0.02,
4219,39.468230,-79.669600,205,1.59,0.01,
4219,39.467690,-79.668660,210,1.65,0.06,
4219,39.467600,-79.668390,215,1.67,0.02,
4219,39.467530,-79.668210,220,1.68,0.01,
4219,39.467510,-79.668120,225,1.68,0.01,
4219,39.467490,-79.668040,230,1.69,0.00,
4219,39.467480,-79.667920,235,1.69,0.01,
4219,39.467500,-79.667630,240,1.71,0.02,
4219,39.467510,-79.667490,245,1.71,0.01,
4219,39.467600,-79.667240,250,1.73,0.01,
4219,39.467750,-79.666780,255,1.76,0.03,
4219,39.467920,-79.666250,260,1.79,0.03,
4219,39.467970,-79.666110,265,1.80,0.01,
4219,39.468060,-79.665850,270,1.81,0.02,
4219,39.468240,-79.665340,275,1.84,0.03,
4219,39.468350,-79.665000,280,1.86,0.02,
4219,39.468400,-79.664830,285,1.87,0.01,
4219,39.468440,-79.664640,290,1.88,0.01,
4219,39.468480,-79.664400,295,1.89,0.01,
4219,39.468510,-79.664060,300,1.91,0.02,
4219,39.468540,-79.663670,305,1.93,0.02,
4219,39.468600,-79.663250,310,1.96,0.02,
4219,39.468630,-79.662990,315,1.97,0.01,
4219,39.468650,-79.662830,320,1.98,0.01,
4219,39.468680,-79.662710,325,1.98,0.01,
4219,39.468720,-79.662570,330,1.99,0.01,
4219,39.468790,-79.662400,335,2.00,0.01,
4219,39.468950,-79.662040,340,2.03,0.02,
4219,39.469030,-79.661860,345,2.04,0.01,
4219,39.469050,-79.661800,350,2.04,0.00,
4219,39.469080,-79.661720,355,2.04,0.00,
4219,39.469150,-79.661510,360,2.06,0.01,
4219,39.469230,-79.661280,365,2.07,0.01,
4219,39.469290,-79.661050,370,2.08,0.01,
4219,39.469310,-79.660900,375,2.09,0.01,
4219,39.469320,-79.660730,380,2.10,0.01,
4219,39.469300,-79.660530,385,2.11,0.01,
4219,39.469260,-79.660260,390,2.13,0.01,
4219,39.469160,-79.659810,395,2.15,0.03,
4219,39.469050,-79.659360,400,2.18,0.03,
4219,39.468990,-79.658780,405,2.21,0.03,
4219,39.468960,-79.658520,410,2.22,0.01,
4219,39.468970,-79.658000,415,2.25,0.03,
4219,39.469040,-79.656820,420,2.31,0.06,
4219,39.469050,-79.656510,425,2.33,0.02,
4219,39.469050,-79.656390,430,2.34,0.01,
4219,39.469030,-79.656260,435,2.34,0.01,
4219,39.468970,-79.656060,440,2.35,0.01,
4219,39.468910,-79.655920,445,2.36,0.01,
4219,39.468580,-79.655620,450,2.39,0.03,
4219,39.468230,-79.655310,455,2.42,0.03,
4219,39.467660,-79.654800,460,2.47,0.05,
4219,39.467050,-79.654020,465,2.53,0.06,
4219,39.466810,-79.653620,470,2.55,0.03,
4219,39.466420,-79.652840,475,2.60,0.05,
4219,39.466180,-79.652290,480,2.64,0.03,
4219,39.465850,-79.651790,485,2.67,0.04,
4219,39.465650,-79.651590,490,2.69,0.02,
4219,39.465450,-79.651460,495,2.71,0.02,
4219,39.465100,-79.651260,500,2.73,0.03,
4219,39.464800,-79.651130,505,2.75,0.02,
4219,39.464400,-79.650930,510,2.78,0.03,
4219,39.464150,-79.650830,515,2.80,0.02,
4219,39.463830,-79.650740,520,2.82,0.02,
4219,39.463510,-79.650650,525,2.85,0.02,
4219,39.463270,-79.650580,530,2.86,0.02,
4219,39.462360,-79.650280,535,2.93,0.06,
4219,39.461880,-79.650140,540,2.96,0.03,
4219,39.461230,-79.649880,545,3.01,0.05,
4219,39.460640,-79.649670,550,3.05,0.04,
4219,39.460380,-79.649630,555,3.07,0.02,
4219,39.460100,-79.649650,560,3.09,0.02,
4219,39.459670,-79.649720,565,3.12,0.03,
4219,39.459100,-79.649870,570,3.16,0.04,
4219,39.458730,-79.649950,575,3.19,0.03,
4219,39.458150,-79.650020,580,3.23,0.04,
4219,39.457990,-79.649990,585,3.24,0.01,
4219,39.457810,-79.649950,590,3.25,0.01,
4219,39.457640,-79.649850,595,3.26,0.01,
4219,39.457560,-79.649750,600,3.27,0.01,
4219,39.457490,-79.649620,605,3.28,0.01,
4219,39.456740,-79.647730,610,3.39,0.11,
4219,39.456450,-79.647060,615,3.43,0.04,
4219,39.456310,-79.646670,620,3.46,0.02,
4219,39.456250,-79.646450,625,3.47,0.01,
4219,39.456190,-79.646150,630,3.49,0.02,
4219,39.456190,-79.645970,635,3.50,0.01,
4219,39.456180,-79.645650,640,3.51,0.02,
4219,39.456160,-79.645430,645,3.52,0.01,
4219,39.456140,-79.645270,650,3.53,0.01,
4219,39.456070,-79.645020,655,3.55,0.01,
4219,39.455940,-79.644740,660,3.56,0.02,
4219,39.455720,-79.644250,665,3.59,0.03,
4219,39.455530,-79.643850,670,3.62,0.03,
4219,39.455420,-79.643550,675,3.64,0.02,
4219,39.455380,-79.643320,680,3.65,0.01,
4219,39.455340,-79.643100,685,3.66,0.01,
4219,39.455210,-79.642380,690,3.70,0.04,
4219,39.455150,-79.641920,695,3.73,0.02,
4219,39.455130,-79.641760,700,3.74,0.01,
4219,39.455150,-79.640000,705,3.83,0.09,
4219,39.455410,-79.636980,710,3.99,0.16,
4219,39.455440,-79.636440,715,4.02,0.03,
4219,39.455470,-79.635980,720,4.04,0.02,
4219,39.455540,-79.634510,725,4.12,0.08,
4219,39.455530,-79.634290,730,4.14,0.01,
4219,39.455520,-79.634080,735,4.15,0.01,
4219,39.455500,-79.633950,740,4.15,0.01,
4219,39.455480,-79.633830,745,4.16,0.01,
4219,39.455440,-79.633680,750,4.17,0.01,
4219,39.455400,-79.633530,755,4.18,0.01,
4219,39.455370,-79.633450,760,4.18,0.00,
4219,39.455270,-79.633220,765,4.20,0.01,
4219,39.455150,-79.633020,770,4.21,0.01,
4219,39.454650,-79.632140,775,4.27,0.06,
4219,39.454530,-79.631970,780,4.28,0.01,
4219,39.454410,-79.631850,785,4.29,0.01,
4219,39.454250,-79.631730,790,4.30,0.01,
4219,39.452760,-79.630560,795,4.42,0.12,
4219,39.452620,-79.630400,800,4.44,0.01,
4219,39.452510,-79.630240,805,4.45,0.01,
4219,39.452380,-79.630030,810,4.46,0.01,
4219,39.452260,-79.629820,815,4.48,0.01,
4219,39.452170,-79.629630,820,4.49,0.01,
4219,39.452100,-79.629450,825,4.50,0.01,
4219,39.452040,-79.629200,830,4.51,0.01,
4219,39.452000,-79.628860,835,4.53,0.02,
4219,39.452010,-79.628550,840,4.55,0.02,
4219,39.452000,-79.628250,845,4.56,0.02,
4219,39.451960,-79.628000,850,4.58,0.01,
4219,39.451890,-79.627630,855,4.60,0.02,
4219,39.451530,-79.626360,860,4.67,0.07,
4219,39.451450,-79.625980,865,4.69,0.02,
4219,39.451400,-79.625550,870,4.71,0.02,
4219,39.451350,-79.624880,875,4.75,0.04,
4219,39.451300,-79.624520,880,4.77,0.02,
4219,39.451220,-79.624130,885,4.79,0.02,
4219,39.451150,-79.623870,890,4.81,0.01,
4219,39.450970,-79.623510,895,4.83,0.02,
4219,39.450580,-79.623000,900,4.87,0.04,
4219,39.450240,-79.622600,905,4.90,0.03,
4219,39.449880,-79.622300,910,4.93,0.03,
4219,39.449400,-79.622030,915,4.97,0.04,
4219,39.449030,-79.621710,920,5.00,0.03,
4219,39.448860,-79.621530,925,5.01,0.02,
4219,39.448750,-79.621400,930,5.02,0.01,
4219,39.448590,-79.621180,935,5.04,0.02,
4219,39.448460,-79.620970,940,5.05,0.01,
4219,39.448280,-79.620580,945,5.08,0.02,
4219,39.448180,-79.620320,950,5.09,0.02,
4219,39.448110,-79.620170,955,5.10,0.01,
4219,39.448040,-79.619880,960,5.12,0.02,
4219,39.448050,-79.619600,965,5.13,0.01,
4219,39.448100,-79.619350,970,5.15,0.01,
4219,39.448210,-79.619080,975,5.16,0.02,
4219,39.448620,-79.618500,980,5.20,0.04,
4219,39.449200,-79.617670,985,5.26,0.06,
4219,39.449550,-79.617080,990,5.30,0.04,
4219,39.450020,-79.616440,995,5.35,0.05,
4219,39.451800,-79.614200,1000,5.52,0.17,
4219,39.452240,-79.613550,1005,5.57,0.05,
4219,39.452430,-79.613270,1010,5.59,0.02,
4219,39.452690,-79.613040,1015,5.61,0.02,
4219,39.453120,-79.612710,1020,5.65,0.03,
4219,39.454060,-79.611910,1025,5.72,0.08,
4219,39.454320,-79.611450,1030,5.75,0.03,
4219,39.454690,-79.610770,1035,5.80,0.04,
4219,39.455100,-79.610010,1040,5.85,0.05,
4219,39.455430,-79.609390,1045,5.89,0.04,
4219,39.455640,-79.609040,1050,5.91,0.02,
4219,39.455740,-79.608830,1055,5.92,0.01,
4219,39.455840,-79.608640,1060,5.94,0.01,
4219,39.455950,-79.608450,1065,5.95,0.01,
4219,39.456160,-79.608240,1070,5.97,0.02,
4219,39.456370,-79.608040,1075,5.99,0.02,
4219,39.456880,-79.607600,1080,6.03,0.04,
4219,39.457170,-79.607280,1085,6.05,0.03,
4219,39.457560,-79.606840,1090,6.09,0.04,
4219,39.457750,-79.606640,1095,6.11,0.02,
4219,39.457870,-79.606480,1100,6.12,0.01,
4219,39.457970,-79.606320,1105,6.13,0.01,
4219,39.458030,-79.606130,1110,6.14,0.01,
4219,39.458050,-79.605980,1115,6.15,0.01,
4219,39.458040,-79.605810,1120,6.16,0.01,
4219,39.458020,-79.605640,1125,6.17,0.01,
4219,39.457900,-79.605380,1130,6.18,0.02,
4219,39.457750,-79.605040,1135,6.20,0.02,
4219,39.457690,-79.604850,1140,6.22,0.01,
4219,39.457670,-79.604650,1145,6.23,0.01,
4219,39.457650,-79.604460,1150,6.24,0.01,
4219,39.457650,-79.604230,1155,6.25,0.01,
4219,39.457630,-79.604060,1160,6.26,0.01,
4219,39.457580,-79.603810,1165,6.27,0.01,
4219,39.457130,-79.602530,1170,6.35,0.08,
4219,39.456970,-79.601860,1175,6.38,0.04,
4219,39.456860,-79.601350,1180,6.41,0.03,
4219,39.456770,-79.600850,1185,6.44,0.03,
4219,39.456710,-79.600500,1190,6.46,0.02,
4219,39.456670,-79.600150,1195,6.48,0.02,
4219,39.456680,-79.599830,1200,6.50,0.02,
4219,39.456690,-79.599480,1205,6.51,0.02,
4219,39.456800,-79.598150,1210,6.59,0.07,
4219,39.456880,-79.596870,1215,6.65,0.07,
4219,39.456940,-79.596070,1220,6.70,0.04,
4219,39.457020,-79.595800,1225,6.71,0.02,
4219,39.457240,-79.595370,1230,6.74,0.03,
4219,39.457450,-79.595050,1235,6.76,0.02,
4219,39.457780,-79.594560,1240,6.80,0.03,
4219,39.458050,-79.594050,1245,6.83,0.03,
4219,39.458640,-79.592900,1250,6.90,0.07,
4219,39.458950,-79.592280,1255,6.94,0.04,
4219,39.459270,-79.591650,1260,6.98,0.04,
4219,39.459490,-79.591250,1265,7.01,0.03,
4219,39.459720,-79.590950,1270,7.03,0.02,
4219,39.460110,-79.590450,1275,7.07,0.04,
4219,39.460260,-79.590170,1280,7.09,0.02,
4219,39.460430,-79.589820,1285,7.11,0.02,
4219,39.460500,-79.589640,1290,7.12,0.01,
4219,39.460580,-79.589520,1295,7.13,0.01,
4219,39.460760,-79.589360,1300,7.15,0.02,
4219,39.461430,-79.588930,1305,7.20,0.05,
4219,39.461520,-79.588860,1310,7.20,0.01,
4219,39.461730,-79.588670,1315,7.22,0.02,
4219,39.461860,-79.588420,1320,7.24,0.02,
4219,39.461920,-79.588230,1325,7.25,0.01,
4219,39.461940,-79.588090,1330,7.26,0.01,
4219,39.461930,-79.587950,1335,7.26,0.01,
4219,39.461930,-79.587840,1340,7.27,0.01,
4219,39.461890,-79.587670,1345,7.28,0.01,
4219,39.461820,-79.587450,1350,7.29,0.01,
4219,39.461690,-79.587190,1355,7.31,0.02,
4219,39.461470,-79.586850,1360,7.33,0.02,
4219,39.461160,-79.586430,1365,7.36,0.03,
4219,39.460840,-79.586170,1370,7.39,0.03,
4219,39.460420,-79.585850,1375,7.42,0.03,
4219,39.459910,-79.585440,1380,7.46,0.04,
4219,39.459480,-79.585100,1385,7.50,0.03,
4219,39.459330,-79.584970,1390,7.51,0.01,
4219,39.459260,-79.584850,1395,7.52,0.01,
4219,39.459210,-79.584680,1400,7.53,0.01,
4219,39.459180,-79.584420,1405,7.54,0.01,
4219,39.459170,-79.584160,1410,7.56,0.01,
4219,39.459140,-79.583910,1415,7.57,0.01,
4219,39.459060,-79.583710,1420,7.58,0.01,
4219,39.458890,-79.583500,1425,7.60,0.02,
4219,39.458600,-79.583160,1430,7.63,0.03,
4219,39.458390,-79.582890,1435,7.65,0.02,
4219,39.458080,-79.582350,1440,7.68,0.04,
4219,39.456600,-79.578770,1445,7.90,0.22,
4219,39.456460,-79.578290,1450,7.93,0.03,
4219,39.456370,-79.577780,1455,7.96,0.03,
4219,39.456290,-79.577270,1460,7.98,0.03,
4219,39.455620,-79.573260,1465,8.20,0.22,
4219,39.455490,-79.572310,1470,8.25,0.05,
4219,39.455710,-79.571220,1475,8.31,0.06,
4219,39.455880,-79.570690,1480,8.34,0.03,
4219,39.456250,-79.570030,1485,8.39,0.04,
4219,39.456620,-79.569400,1490,8.43,0.04,
4219,39.456810,-79.568970,1495,8.46,0.03,
4219,39.457050,-79.567870,1500,8.52,0.06,
4219,39.457680,-79.564750,1505,8.69,0.17,
4219,39.457760,-79.564430,1510,8.71,0.02,
4219,39.457920,-79.564100,1515,8.73,0.02,
4219,39.458850,-79.563010,1520,8.82,0.09,
4219,39.459250,-79.562650,1525,8.85,0.03,
4219,39.461580,-79.560970,1530,9.03,0.18,
4219,39.461870,-79.560710,1535,9.06,0.02,
4219,39.462000,-79.560500,1540,9.07,0.01,
4219,39.462020,-79.560370,1545,9.08,0.01,
4219,39.462020,-79.560250,1550,9.09,0.01,
4219,39.461990,-79.560160,1555,9.09,0.01,
4219,39.461960,-79.560080,1560,9.10,0.00,
4219,39.461920,-79.560020,1565,9.10,0.00,
4219,39.461890,-79.559960,1570,9.10,0.00,
4219,39.461850,-79.559920,1575,9.11,0.00,
4219,39.461770,-79.559850,1580,9.11,0.01,
4219,39.461660,-79.559780,1585,9.12,0.01,
4219,39.459820,-79.559130,1590,9.25,0.13,
4219,39.459080,-79.558850,1595,9.31,0.05,
4219,39.458950,-79.558790,1600,9.32,0.01,
4219,39.458820,-79.558720,1605,9.33,0.01,
4219,39.458660,-79.558640,1610,9.34,0.01,
4219,39.458530,-79.558550,1615,9.35,0.01,
4219,39.458230,-79.558280,1620,9.37,0.03,
4219,39.456820,-79.556910,1625,9.50,0.12,
4219,39.456370,-79.556500,1630,9.53,0.04,
4219,39.456230,-79.556370,1635,9.55,0.01,
4219,39.455540,-79.555960,1640,9.60,0.05,
4219,39.454880,-79.555540,1645,9.65,0.05,
4219,39.454500,-79.555340,1650,9.68,0.03,
4219,39.454100,-79.555050,1655,9.71,0.03,
4219,39.453970,-79.554960,1660,9.72,0.01,
4219,39.453700,-79.554690,1665,9.74,0.02,
4219,39.452900,-79.553530,1670,9.83,0.08,
4219,39.452570,-79.552820,1675,9.87,0.04,
4219,39.452460,-79.552600,1680,9.89,0.01,
4219,39.452280,-79.552300,1685,9.91,0.02,
4219,39.452080,-79.552070,1690,9.92,0.02,
4219,39.451250,-79.551380,1695,9.99,0.07,
4219,39.450350,-79.550710,1700,10.06,0.07,
4219,39.449330,-79.550060,1705,10.14,0.08,
4219,39.448980,-79.549780,1710,10.17,0.03,
4219,39.448840,-79.549670,1715,10.18,0.01,
4219,39.448100,-79.548750,1720,10.25,0.07,
4219,39.447530,-79.548200,1725,10.30,0.05,
4219,39.447010,-79.547710,1730,10.35,0.04,
4219,39.446310,-79.546980,1735,10.41,0.06,
4219,39.445840,-79.546520,1740,10.45,0.04,
